Site ID,Energy Consumption (kWh),Date
CCC0501,1580.26,10/16/2020
CCC0501,968.36,10/17/2020
CCC0501,946.28,10/18/2020
CCC0501,1425.93,10/19/2020
CCC0501,1820.1,10/20/2020
CCC0501,1806.04,10/21/2020
CCC0501,1912.54,10/22/2020
CCC0501,1761.21,10/23/2020
CCC0501,705.59,10/24/2020
CCC0501,172.62,10/25/2020
CCC0501,1195.01,10/26/2020
CCC0501,1670.56,10/27/2020
CCC0501,1631.81,10/28/2020
CCC0501,1515.37,10/29/2020
CCC0501,1586.44,10/30/2020
CCC0501,680.59,10/31/2020
CCC0501,303.5,11-01-2020
CCC0501,1658.32,11-02-2020
CCC0501,1785.01,11-03-2020
CCC0501,1572.38,11-04-2020
CCC0501,1425.08,11-05-2020
CCC0501,1380.89,11-06-2020
CCC0501,1263.27,11-07-2020
CCC0501,1245.2,11-08-2020
CCC0501,1470.68,11-09-2020
CCC0501,1309.85,11-10-2020
CCC0501,1332.09,11-11-2020
CCC0501,1334.59,11-12-2020
CCC0501,1541.79,11/13/2020
CCC0501,607.88,11/14/2020
CCC0501,432.2,11/15/2020
CCC0501,1382.41,11/16/2020
CCC0501,1801.37,11/17/2020
CCC0501,1807.52,11/18/2020
CCC0501,1821.22,11/19/2020
CCC0501,444.36,11/20/2020
CCC0511,2392.02,11-01-2019
CCC0511,2184.56,11-02-2019
CCC0511,1739.37,11-03-2019
CCC0511,2425.57,11-04-2019
CCC0511,2439.43,11-05-2019
CCC0511,2622.31,11-06-2019
CCC0511,2697.51,11-07-2019
CCC0511,2604.82,11-08-2019
CCC0511,2431.46,11-09-2019
CCC0511,2123.32,11-10-2019
CCC0511,2528.74,11-11-2019
CCC0511,2411.24,11-12-2019
CCC0511,2404.8,11/13/2019
CCC0511,2408.69,11/14/2019
CCC0511,2393.46,11/15/2019
CCC0511,1900.36,11/16/2019
CCC0511,1616.45,11/17/2019
CCC0511,2473.19,11/18/2019
CCC0511,2465.76,11/19/2019
CCC0511,2470.96,11/20/2019
CCC0511,2554.09,11/21/2019
CCC0511,2587.51,11/22/2019
CCC0511,2284.73,11/23/2019
CCC0511,2070.85,11/24/2019
CCC0511,2581.34,11/25/2019
CCC0511,2484.54,11/26/2019
CCC0511,2420.13,11/27/2019
CCC0511,1948.52,11/28/2019
CCC0511,2533.16,11/29/2019
CCC0511,1783.27,11/30/2019
CCC0511,1756.38,12-01-2019
CCC0511,2289.96,12-02-2019
CCC0511,2384.04,12-03-2019
CCC0511,2438.82,12-04-2019
CCC0511,2664.94,12-05-2019
CCC0511,2548.38,12-06-2019
CCC0511,1908.11,12-07-2019
CCC0511,1768.61,12-08-2019
CCC0511,2476.5,12-09-2019
CCC0511,2075.5,12-10-2019
CCC0511,2410.65,12-11-2019
CCC0511,2441.23,12-12-2019
CCC0511,2468.29,12/13/2019
CCC0511,2035.91,12/14/2019
CCC0511,1987.2,12/15/2019
CCC0511,2423.3,12/16/2019
CCC0511,2431.2,12/17/2019
CCC0511,2478.09,12/18/2019
CCC0511,2495.58,12/19/2019
CCC0511,2424.11,12/20/2019
CCC0511,2229.6,12/21/2019
CCC0511,2274.03,12/22/2019
CCC0511,2659.19,12/23/2019
CCC0511,2239.2,12/24/2019
CCC0511,1477.95,12/25/2019
CCC0511,2350.52,12/26/2019
CCC0511,2365.09,12/27/2019
CCC0511,1918.28,12/28/2019
CCC0511,2000.42,12/29/2019
CCC0511,2484.27,12/30/2019
CCC0511,2291.53,12/31/2019
CCC0511,1575.61,01-01-2020
CCC0511,2338.64,01-02-2020
CCC0511,2377.23,01-03-2020
CCC0511,2070.99,01-04-2020
CCC0511,1889.65,01-05-2020
CCC0511,2366.62,01-06-2020
CCC0511,2469.13,01-07-2020
CCC0511,2459.74,01-08-2020
CCC0511,2479.23,01-09-2020
CCC0511,2600.05,01-10-2020
CCC0511,2167.38,01-11-2020
CCC0511,2013.38,01-12-2020
CCC0511,2625.03,1/13/2020
CCC0511,2594.53,1/14/2020
CCC0511,2591.13,1/15/2020
CCC0511,2470.71,1/16/2020
CCC0511,2502.18,1/17/2020
CCC0511,2121.9,1/18/2020
CCC0511,2045.78,1/19/2020
CCC0511,2413.42,1/20/2020
CCC0511,2386.21,1/21/2020
CCC0511,2380.02,1/22/2020
CCC0511,2365.89,1/23/2020
CCC0511,2547.44,1/24/2020
CCC0511,2073.06,1/25/2020
CCC0511,1978.73,1/26/2020
CCC0511,2440.36,1/27/2020
CCC0511,2391.31,1/28/2020
CCC0511,2316.96,1/29/2020
CCC0511,2337.93,1/30/2020
CCC0511,2305.28,1/31/2020
CCC0511,1977.29,02-01-2020
CCC0511,1829.22,02-02-2020
CCC0511,2377.89,02-03-2020
CCC0511,2335.67,02-04-2020
CCC0511,2353.72,02-05-2020
CCC0511,2502.54,02-06-2020
CCC0511,2616.38,02-07-2020
CCC0511,1960.11,02-08-2020
CCC0511,1483.1,02-09-2020
CCC0511,2288.47,02-10-2020
CCC0511,2436.04,02-11-2020
CCC0511,2514.47,02-12-2020
CCC0511,2552.56,2/13/2020
CCC0511,2514.35,2/14/2020
CCC0511,2019.99,2/15/2020
CCC0511,2135.3,2/16/2020
CCC0511,2549.99,2/17/2020
CCC0511,2537.44,2/18/2020
CCC0511,2468.74,2/19/2020
CCC0511,2506.02,2/20/2020
CCC0511,2432.5,2/21/2020
CCC0511,1775.87,2/22/2020
CCC0511,1715.91,2/23/2020
CCC0511,2411.98,2/24/2020
CCC0511,2426.48,2/25/2020
CCC0511,2368.67,2/26/2020
CCC0511,2387.46,2/27/2020
CCC0511,2366.22,2/28/2020
CCC0511,1907.1,2/29/2020
CCC0511,1879.25,03-01-2020
CCC0511,2392.34,03-02-2020
CCC0511,2408.44,03-03-2020
CCC0511,2300.35,03-04-2020
CCC0511,2447.21,03-05-2020
CCC0511,2300.84,03-06-2020
CCC0511,1864.82,03-07-2020
CCC0511,1831.76,03-08-2020
CCC0511,2372.09,03-09-2020
CCC0511,2545.93,03-10-2020
CCC0511,2613.62,03-11-2020
CCC0511,2780.53,03-12-2020
CCC0511,2636.12,3/13/2020
CCC0511,1745.83,3/14/2020
CCC0511,1399.28,3/15/2020
CCC0511,2331.87,3/16/2020
CCC0511,2402.4,3/17/2020
CCC0511,2497.56,3/18/2020
CCC0511,2628.44,3/19/2020
CCC0511,2385.68,3/20/2020
CCC0511,1944.44,3/21/2020
CCC0511,1900.63,3/22/2020
CCC0511,2400,3/23/2020
CCC0511,2425.7,3/24/2020
CCC0511,2358.24,3/25/2020
CCC0511,2275.31,3/26/2020
CCC0511,2334.39,3/27/2020
CCC0511,1618.67,3/28/2020
CCC0511,1734.57,3/29/2020
CCC0511,2355.44,3/30/2020
CCC0511,2293.76,3/31/2020
CCC0511,2063.01,04-01-2020
CCC0511,2251.48,04-02-2020
CCC0511,2295.54,04-03-2020
CCC0511,1292.18,04-04-2020
CCC0511,1284.86,04-05-2020
CCC0511,2070.76,04-06-2020
CCC0511,2251,04-07-2020
CCC0511,2632.55,04-08-2020
CCC0511,2569.86,04-09-2020
CCC0511,2172.1,04-10-2020
CCC0511,1597.92,04-11-2020
CCC0511,1613.38,04-12-2020
CCC0511,2397.32,4/13/2020
CCC0511,2380.53,4/14/2020
CCC0511,2097.99,4/15/2020
CCC0511,2069.27,4/16/2020
CCC0511,2069.81,4/17/2020
CCC0511,1751.91,4/18/2020
CCC0511,999.78,4/19/2020
CCC0511,1994.86,4/20/2020
CCC0511,2318.14,4/21/2020
CCC0511,2259.98,4/22/2020
CCC0511,2303.58,4/23/2020
CCC0511,2677.02,4/24/2020
CCC0511,1939.4,4/25/2020
CCC0511,1480.6,4/26/2020
CCC0511,2076.91,4/27/2020
CCC0511,2344.98,4/28/2020
CCC0511,2181.65,4/29/2020
CCC0511,2200.12,4/30/2020
CCC0511,2032.27,05-01-2020
CCC0511,1855.16,05-02-2020
CCC0511,1573.04,05-03-2020
CCC0511,2037.53,05-04-2020
CCC0511,2338.81,05-05-2020
CCC0511,2223.06,05-06-2020
CCC0511,2276.34,05-07-2020
CCC0511,2539.12,05-08-2020
CCC0511,1663.22,05-09-2020
CCC0511,1418.1,05-10-2020
CCC0511,2262.05,05-11-2020
CCC0511,2339.96,05-12-2020
CCC0511,2416.76,5/13/2020
CCC0511,2249.21,5/14/2020
CCC0511,2331.23,5/15/2020
CCC0511,1826.18,5/16/2020
CCC0511,1883.64,5/17/2020
CCC0511,2353.29,5/18/2020
CCC0511,2590.39,5/19/2020
CCC0511,2599.24,5/20/2020
CCC0511,2567.93,5/21/2020
CCC0511,2525.71,5/22/2020
CCC0511,2159.36,5/23/2020
CCC0511,2396.36,5/24/2020
CCC0511,1863.3,5/25/2020
CCC0511,2426.17,5/26/2020
CCC0511,2174.91,5/27/2020
CCC0511,2283.47,5/28/2020
CCC0511,2489.03,5/29/2020
CCC0511,2126.1,5/30/2020
CCC0511,2346.74,5/31/2020
CCC0511,2800.5,06-01-2020
CCC0511,2828.39,06-02-2020
CCC0511,2647,06-03-2020
CCC0511,2586.49,06-04-2020
CCC0511,2665.32,06-05-2020
CCC0511,2131.62,06-06-2020
CCC0511,2393.62,06-07-2020
CCC0511,2894.76,06-08-2020
CCC0511,2780.59,06-09-2020
CCC0511,2616.82,06-10-2020
CCC0511,2639.6,06-11-2020
CCC0511,2619.48,06-12-2020
CCC0511,2301.07,6/13/2020
CCC0511,2424.68,6/14/2020
CCC0511,2566.94,6/15/2020
CCC0511,2749.2,6/16/2020
CCC0511,2779.37,6/17/2020
CCC0511,3092.73,6/18/2020
CCC0511,2822.52,6/19/2020
CCC0511,1973.72,6/20/2020
CCC0511,2102.64,6/21/2020
CCC0511,2749.1,6/22/2020
CCC0511,2697.01,6/23/2020
CCC0511,2780.79,6/24/2020
CCC0511,3049.64,6/25/2020
CCC0511,2841.02,6/26/2020
CCC0511,2196.54,6/27/2020
CCC0511,2203.91,6/28/2020
CCC0511,2727.9,6/29/2020
CCC0511,2802.97,6/30/2020
CCC0511,3053.64,07-01-2020
CCC0511,2815.18,07-02-2020
CCC0511,1886.78,07-03-2020
CCC0511,1873.83,07-04-2020
CCC0511,2167,07-05-2020
CCC0511,2649.95,07-06-2020
CCC0511,2740.78,07-07-2020
CCC0511,2820.46,07-08-2020
CCC0511,2856.26,07-09-2020
CCC0511,2702.86,07-10-2020
CCC0511,2042.73,07-11-2020
CCC0511,1918.83,07-12-2020
CCC0511,2838.19,7/13/2020
CCC0511,2851.41,7/14/2020
CCC0511,145.38,7/15/2020
CCC0511,0,7/16/2020
CCC0511,0,7/17/2020
CCC0511,0,7/18/2020
CCC0511,0,7/19/2020
CCC0511,0,7/20/2020
CCC0511,0,7/21/2020
CCC0511,0,7/22/2020
CCC0511,0,7/23/2020
CCC0511,0,7/24/2020
CCC0511,0,7/25/2020
CCC0511,0,7/26/2020
CCC0511,0,7/27/2020
CCC0511,0,7/28/2020
CCC0511,0,7/29/2020
CCC0511,0,7/30/2020
CCC0511,0,7/31/2020
CCC0511,0,08-01-2020
CCC0511,0,08-02-2020
CCC0511,0,08-03-2020
CCC0511,0,08-04-2020
CCC0511,0,08-05-2020
CCC0511,0,08-06-2020
CCC0511,0,08-07-2020
CCC0511,0,08-08-2020
CCC0511,0,08-09-2020
CCC0511,0,08-10-2020
CCC0511,0,08-11-2020
CCC0511,0,08-12-2020
CCC0511,0,8/13/2020
CCC0511,0,8/14/2020
CCC0511,0,8/15/2020
CCC0511,0,8/16/2020
CCC0511,0,8/17/2020
CCC0511,0,8/18/2020
CCC0511,0,8/19/2020
CCC0511,0,8/20/2020
CCC0511,0,8/21/2020
CCC0511,0,8/22/2020
CCC0511,0,8/23/2020
CCC0511,0,8/24/2020
CCC0511,0,8/25/2020
CCC0511,0,8/26/2020
CCC0511,0,8/27/2020
CCC0511,0,8/28/2020
CCC0511,0,8/29/2020
CCC0511,0,8/30/2020
CCC0511,0,8/31/2020
CCC0511,0,09-01-2020
CCC0511,0,09-02-2020
CCC0511,0,09-03-2020
CCC0511,0,09-04-2020
CCC0511,0,09-05-2020
CCC0511,0,09-06-2020
CCC0511,0,09-07-2020
CCC0511,0,09-08-2020
CCC0511,0,09-09-2020
CCC0511,0,09-10-2020
CCC0511,0,09-11-2020
CCC0511,0,09-12-2020
CCC0511,0,9/13/2020
CCC0511,0,9/14/2020
CCC0511,0,9/15/2020
CCC0511,0,9/16/2020
CCC0511,0,9/17/2020
CCC0511,0,9/18/2020
CCC0511,0,9/19/2020
CCC0511,0,9/20/2020
CCC0511,0,9/21/2020
CCC0511,0,9/22/2020
CCC0511,0,9/23/2020
CCC0511,0,9/24/2020
CCC0511,0,9/25/2020
CCC0511,0,9/26/2020
CCC0511,0,9/27/2020
CCC0511,0,9/28/2020
CCC0511,0,9/29/2020
CCC0511,0,9/30/2020
CCC0511,0,10-01-2020
CCC0511,0,10-02-2020
CCC0511,0,10-03-2020
CCC0511,0,10-04-2020
CCC0511,0,10-05-2020
CCC0511,0,10-06-2020
CCC0511,0,10-07-2020
CCC0511,0,10-08-2020
CCC0511,0,10-09-2020
CCC0511,0,10-10-2020
CCC0511,0,10-11-2020
CCC0511,0,10-12-2020
CCC0511,0,10/13/2020
CCC0511,0,10/14/2020
CCC0511,0,10/15/2020
CCC0511,0,10/16/2020
CCC0511,0,10/17/2020
CCC0511,0,10/18/2020
CCC0511,0,10/19/2020
CCC0511,0,10/20/2020
CCC0511,0,10/21/2020
CCC0511,0,10/22/2020
CCC0511,0,10/23/2020
CCC0511,0,10/24/2020
CCC0511,0,10/25/2020
CCC0511,0,10/26/2020
CCC0511,0,10/27/2020
CCC0511,0,10/28/2020
CCC0511,0,10/29/2020
CCC0511,0,10/30/2020
CCC0511,0,10/31/2020
CCC0511,0,11-01-2020
CCC0511,0,11-02-2020
CCC0511,0,11-03-2020
CCC0511,0,11-04-2020
CCC0511,0,11-05-2020
CCC0511,0,11-06-2020
CCC0511,0,11-07-2020
CCC0511,0,11-08-2020
CCC0511,0,11-09-2020
CCC0511,0,11-10-2020
CCC0511,0,11-11-2020
CCC0511,0,11-12-2020
CCC0511,0,11/13/2020
CCC0511,0,11/14/2020
CCC0511,0,11/15/2020
CCC0511,0,11/16/2020
CCC0511,0,11/17/2020
CCC0511,0,11/18/2020
CCC0511,0,11/19/2020
CCC0511,0,11/20/2020
CCC0543,986.33,11-01-2019
CCC0543,438.47,11-02-2019
CCC0543,396.11,11-03-2019
CCC0543,838.43,11-04-2019
CCC0543,857.55,11-05-2019
CCC0543,793.52,11-06-2019
CCC0543,792.29,11-07-2019
CCC0543,721.78,11-08-2019
CCC0543,415.97,11-09-2019
CCC0543,372.77,11-10-2019
CCC0543,812.51,11-11-2019
CCC0543,951.09,11-12-2019
CCC0543,864.39,11/13/2019
CCC0543,864.73,11/14/2019
CCC0543,864.47,11/15/2019
CCC0543,387.45,11/16/2019
CCC0543,345.28,11/17/2019
CCC0543,901.3,11/18/2019
CCC0543,889.46,11/19/2019
CCC0543,768.68,11/20/2019
CCC0543,926.93,11/21/2019
CCC0543,862.08,11/22/2019
CCC0543,550.48,11/23/2019
CCC0543,581.79,11/24/2019
CCC0543,895.71,11/25/2019
CCC0543,804.3,11/26/2019
CCC0543,865.17,11/27/2019
CCC0543,388.48,11/28/2019
CCC0543,495.02,11/29/2019
CCC0543,239.82,11/30/2019
CCC0543,146.17,12-01-2019
CCC0543,790.7,12-02-2019
CCC0543,871.99,12-03-2019
CCC0543,876.91,12-04-2019
CCC0543,901.7,12-05-2019
CCC0543,915.63,12-06-2019
CCC0543,366.11,12-07-2019
CCC0543,357.05,12-08-2019
CCC0543,855.64,12-09-2019
CCC0543,940.15,12-10-2019
CCC0543,921.92,12-11-2019
CCC0543,868.04,12-12-2019
CCC0543,895.02,12/13/2019
CCC0543,506.98,12/14/2019
CCC0543,462.9,12/15/2019
CCC0543,918.52,12/16/2019
CCC0543,831.84,12/17/2019
CCC0543,935.42,12/18/2019
CCC0543,932.67,12/19/2019
CCC0543,817.04,12/20/2019
CCC0543,453.9,12/21/2019
CCC0543,385.82,12/22/2019
CCC0543,681.81,12/23/2019
CCC0543,705.44,12/24/2019
CCC0543,400.8,12/25/2019
CCC0543,735.86,12/26/2019
CCC0543,720.57,12/27/2019
CCC0543,648.09,12/28/2019
CCC0543,732.07,12/29/2019
CCC0543,1089.8,12/30/2019
CCC0543,958.09,12/31/2019
CCC0543,637.75,01-01-2020
CCC0543,1032.59,01-02-2020
CCC0543,964.47,01-03-2020
CCC0543,638.85,01-04-2020
CCC0543,660.04,01-05-2020
CCC0543,1139.11,01-06-2020
CCC0543,1049.68,01-07-2020
CCC0543,1110.7,01-08-2020
CCC0543,1137.31,01-09-2020
CCC0543,1085.88,01-10-2020
CCC0543,670.22,01-11-2020
CCC0543,616.76,01-12-2020
CCC0543,1132.97,1/13/2020
CCC0543,1099.17,1/14/2020
CCC0543,1081.04,1/15/2020
CCC0543,967.06,1/16/2020
CCC0543,976.84,1/17/2020
CCC0543,638.23,1/18/2020
CCC0543,607.4,1/19/2020
CCC0543,1079.72,1/20/2020
CCC0543,1093.05,1/21/2020
CCC0543,1150.91,1/22/2020
CCC0543,1041.39,1/23/2020
CCC0543,963.59,1/24/2020
CCC0543,647.24,1/25/2020
CCC0543,612.96,1/26/2020
CCC0543,1143.27,1/27/2020
CCC0543,1104.91,1/28/2020
CCC0543,1061.77,1/29/2020
CCC0543,1107.02,1/30/2020
CCC0543,1061.57,1/31/2020
CCC0543,657.17,02-01-2020
CCC0543,663.89,02-02-2020
CCC0543,1158.4,02-03-2020
CCC0543,1153.67,02-04-2020
CCC0543,1204.43,02-05-2020
CCC0543,1105.35,02-06-2020
CCC0543,1035.88,02-07-2020
CCC0543,662.27,02-08-2020
CCC0543,602.96,02-09-2020
CCC0543,1082.28,02-10-2020
CCC0543,1125.61,02-11-2020
CCC0543,981.23,02-12-2020
CCC0543,970.21,2/13/2020
CCC0543,1059.95,2/14/2020
CCC0543,617.34,2/15/2020
CCC0543,647.24,2/16/2020
CCC0543,955.03,2/17/2020
CCC0543,1044.37,2/18/2020
CCC0543,1149.37,2/19/2020
CCC0543,1058.68,2/20/2020
CCC0543,1061.26,2/21/2020
CCC0543,500.8,2/22/2020
CCC0543,428.54,2/23/2020
CCC0543,946.5,2/24/2020
CCC0543,771.55,2/25/2020
CCC0543,840.6,2/26/2020
CCC0543,921.35,2/27/2020
CCC0543,861.85,2/28/2020
CCC0543,447.13,2/29/2020
CCC0543,445.76,03-01-2020
CCC0543,740.13,03-02-2020
CCC0543,783.25,03-03-2020
CCC0543,770.26,03-04-2020
CCC0543,887.36,03-05-2020
CCC0543,850.01,03-06-2020
CCC0543,436.18,03-07-2020
CCC0543,329.71,03-08-2020
CCC0543,788.47,03-09-2020
CCC0543,959.38,03-10-2020
CCC0543,904.16,03-11-2020
CCC0543,879.69,03-12-2020
CCC0543,770.47,3/13/2020
CCC0543,367.82,3/14/2020
CCC0543,391.06,3/15/2020
CCC0543,727.61,3/16/2020
CCC0543,836,3/17/2020
CCC0543,780.81,3/18/2020
CCC0543,782.82,3/19/2020
CCC0543,723.83,3/20/2020
CCC0543,391.55,3/21/2020
CCC0543,370.78,3/22/2020
CCC0543,794.14,3/23/2020
CCC0543,828.57,3/24/2020
CCC0543,812.58,3/25/2020
CCC0543,848.78,3/26/2020
CCC0543,732.37,3/27/2020
CCC0543,351.31,3/28/2020
CCC0543,198.13,3/29/2020
CCC0543,717.46,3/30/2020
CCC0543,742.33,3/31/2020
CCC0543,798.86,04-01-2020
CCC0543,649.13,04-02-2020
CCC0543,728.32,04-03-2020
CCC0543,457.24,04-04-2020
CCC0543,406.56,04-05-2020
CCC0543,542.87,04-06-2020
CCC0543,708.92,04-07-2020
CCC0543,781.14,04-08-2020
CCC0543,768.05,04-09-2020
CCC0543,755.17,04-10-2020
CCC0543,465.19,04-11-2020
CCC0543,481.71,04-12-2020
CCC0543,714.92,4/13/2020
CCC0543,775.61,4/14/2020
CCC0543,681.14,4/15/2020
CCC0543,667.33,4/16/2020
CCC0543,791.17,4/17/2020
CCC0543,497.78,4/18/2020
CCC0543,494.27,4/19/2020
CCC0543,652.68,4/20/2020
CCC0543,710.73,4/21/2020
CCC0543,736.27,4/22/2020
CCC0543,741.4,4/23/2020
CCC0543,778.52,4/24/2020
CCC0543,488.18,4/25/2020
CCC0543,379.69,4/26/2020
CCC0543,690.76,4/27/2020
CCC0543,793.37,4/28/2020
CCC0543,757.5,4/29/2020
CCC0543,862.37,4/30/2020
CCC0543,771.42,05-01-2020
CCC0543,496.16,05-02-2020
CCC0543,516.75,05-03-2020
CCC0543,861.94,05-04-2020
CCC0543,788.36,05-05-2020
CCC0543,784.78,05-06-2020
CCC0543,814.04,05-07-2020
CCC0543,693.59,05-08-2020
CCC0543,401.14,05-09-2020
CCC0543,366.48,05-10-2020
CCC0543,634.02,05-11-2020
CCC0543,797.84,05-12-2020
CCC0543,824.79,5/13/2020
CCC0543,916.38,5/14/2020
CCC0543,870.83,5/15/2020
CCC0543,457.21,5/16/2020
CCC0543,432.22,5/17/2020
CCC0543,671.43,5/18/2020
CCC0543,762.8,5/19/2020
CCC0543,720.05,5/20/2020
CCC0543,778.93,5/21/2020
CCC0543,756.89,5/22/2020
CCC0543,559.46,5/23/2020
CCC0543,441.29,5/24/2020
CCC0543,405.28,5/25/2020
CCC0543,764.69,5/26/2020
CCC0543,702.01,5/27/2020
CCC0543,818.79,5/28/2020
CCC0543,794.46,5/29/2020
CCC0543,435.33,5/30/2020
CCC0543,422.56,5/31/2020
CCC0543,850.29,06-01-2020
CCC0543,782.32,06-02-2020
CCC0543,731.05,06-03-2020
CCC0543,837.95,06-04-2020
CCC0543,668.02,06-05-2020
CCC0543,565.54,06-06-2020
CCC0543,497.86,06-07-2020
CCC0543,819.53,06-08-2020
CCC0543,922.04,06-09-2020
CCC0543,898.75,06-10-2020
CCC0543,865.38,06-11-2020
CCC0543,760.95,06-12-2020
CCC0543,451.61,6/13/2020
CCC0543,425.32,6/14/2020
CCC0543,733.19,6/15/2020
CCC0543,910.25,6/16/2020
CCC0543,838.37,6/17/2020
CCC0543,825.4,6/18/2020
CCC0543,898.72,6/19/2020
CCC0543,479.15,6/20/2020
CCC0543,401.8,6/21/2020
CCC0543,703.78,6/22/2020
CCC0543,884.5,6/23/2020
CCC0543,846.37,6/24/2020
CCC0543,797.58,6/25/2020
CCC0543,720.58,6/26/2020
CCC0543,458.63,6/27/2020
CCC0543,418.3,6/28/2020
CCC0543,846.86,6/29/2020
CCC0543,932.82,6/30/2020
CCC0543,907.74,07-01-2020
CCC0543,782.26,07-02-2020
CCC0543,472.02,07-03-2020
CCC0543,468.06,07-04-2020
CCC0543,441.45,07-05-2020
CCC0543,793.42,07-06-2020
CCC0543,928.73,07-07-2020
CCC0543,931.9,07-08-2020
CCC0543,945.59,07-09-2020
CCC0543,765.29,07-10-2020
CCC0543,510.29,07-11-2020
CCC0543,311.22,07-12-2020
CCC0543,681.72,7/13/2020
CCC0543,756.21,7/14/2020
CCC0543,786.28,7/15/2020
CCC0543,845.82,7/16/2020
CCC0543,808.86,7/17/2020
CCC0543,558.11,7/18/2020
CCC0543,469,7/19/2020
CCC0543,702.03,7/20/2020
CCC0543,937.25,7/21/2020
CCC0543,868.38,7/22/2020
CCC0543,1084.64,7/23/2020
CCC0543,973.51,7/24/2020
CCC0543,496.15,7/25/2020
CCC0543,477.33,7/26/2020
CCC0543,834.16,7/27/2020
CCC0543,946.98,7/28/2020
CCC0543,974.8,7/29/2020
CCC0543,938.5,7/30/2020
CCC0543,759.43,7/31/2020
CCC0543,442.67,08-01-2020
CCC0543,443.39,08-02-2020
CCC0543,845.96,08-03-2020
CCC0543,876.05,08-04-2020
CCC0543,860.87,08-05-2020
CCC0543,951.58,08-06-2020
CCC0543,954.86,08-07-2020
CCC0543,585.53,08-08-2020
CCC0543,478.98,08-09-2020
CCC0543,837.9,08-10-2020
CCC0543,939.95,08-11-2020
CCC0543,916.74,08-12-2020
CCC0543,911.09,8/13/2020
CCC0543,980.72,8/14/2020
CCC0543,624.37,8/15/2020
CCC0543,498.24,8/16/2020
CCC0543,911.09,8/17/2020
CCC0543,927.82,8/18/2020
CCC0543,926.3,8/19/2020
CCC0543,857.29,8/20/2020
CCC0543,856.33,8/21/2020
CCC0543,481.44,8/22/2020
CCC0543,463.35,8/23/2020
CCC0543,793.77,8/24/2020
CCC0543,735.41,8/25/2020
CCC0543,853.56,8/26/2020
CCC0543,868.1,8/27/2020
CCC0543,848.61,8/28/2020
CCC0543,518.82,8/29/2020
CCC0543,301.97,8/30/2020
CCC0543,908.03,8/31/2020
CCC0543,931,09-01-2020
CCC0543,820.38,09-02-2020
CCC0543,858.04,09-03-2020
CCC0543,838.86,09-04-2020
CCC0543,426,09-05-2020
CCC0543,430.7,09-06-2020
CCC0543,448.72,09-07-2020
CCC0543,847.09,09-08-2020
CCC0543,802.07,09-09-2020
CCC0543,718.28,09-10-2020
CCC0543,606.72,09-11-2020
CCC0543,418.26,09-12-2020
CCC0543,415.45,9/13/2020
CCC0543,794.39,9/14/2020
CCC0543,887.83,9/15/2020
CCC0543,828.75,9/16/2020
CCC0543,777.28,9/17/2020
CCC0543,922.64,9/18/2020
CCC0543,473.9,9/19/2020
CCC0543,379.56,9/20/2020
CCC0543,841.22,9/21/2020
CCC0543,830.16,9/22/2020
CCC0543,842.64,9/23/2020
CCC0543,844.36,9/24/2020
CCC0543,805.48,9/25/2020
CCC0543,502.05,9/26/2020
CCC0543,433.95,9/27/2020
CCC0543,731.94,9/28/2020
CCC0543,913.64,9/29/2020
CCC0543,873.66,9/30/2020
CCC0543,735.48,10-01-2020
CCC0543,700.32,10-02-2020
CCC0543,477.09,10-03-2020
CCC0543,401.86,10-04-2020
CCC0543,900.21,10-05-2020
CCC0543,849.23,10-06-2020
CCC0543,920.41,10-07-2020
CCC0543,895.69,10-08-2020
CCC0543,917.04,10-09-2020
CCC0543,460.52,10-10-2020
CCC0543,375.68,10-11-2020
CCC0543,880.24,10-12-2020
CCC0543,985.01,10/13/2020
CCC0543,877.27,10/14/2020
CCC0543,863.71,10/15/2020
CCC0543,807.41,10/16/2020
CCC0543,406.86,10/17/2020
CCC0543,391.37,10/18/2020
CCC0543,845.38,10/19/2020
CCC0543,777.67,10/20/2020
CCC0543,871.9,10/21/2020
CCC0543,925.52,10/22/2020
CCC0543,741.74,10/23/2020
CCC0543,372.9,10/24/2020
CCC0543,336.97,10/25/2020
CCC0543,737.74,10/26/2020
CCC0543,821.4,10/27/2020
CCC0543,723.91,10/28/2020
CCC0543,792.77,10/29/2020
CCC0543,826.52,10/30/2020
CCC0543,401.13,10/31/2020
CCC0543,428.91,11-01-2020
CCC0543,703.3,11-02-2020
CCC0543,793.45,11-03-2020
CCC0543,728.77,11-04-2020
CCC0543,675.55,11-05-2020
CCC0543,619.18,11-06-2020
CCC0543,295.34,11-07-2020
CCC0543,138.54,11-08-2020
CCC0543,691.07,11-09-2020
CCC0543,782.76,11-10-2020
CCC0543,795.38,11-11-2020
CCC0543,729.85,11-12-2020
CCC0543,593.49,11/13/2020
CCC0543,360.24,11/14/2020
CCC0543,390.36,11/15/2020
CCC0543,688.79,11/16/2020
CCC0543,692.78,11/17/2020
CCC0543,648.17,11/18/2020
CCC0543,527.35,11/19/2020
CCC0543,94.12,11/20/2020
CCC0545,909.83,11-01-2019
CCC0545,492.68,11-02-2019
CCC0545,399.93,11-03-2019
CCC0545,871.95,11-04-2019
CCC0545,896.76,11-05-2019
CCC0545,937.12,11-06-2019
CCC0545,907.49,11-07-2019
CCC0545,884.14,11-08-2019
CCC0545,604.16,11-09-2019
CCC0545,283.77,11-10-2019
CCC0545,938.13,11-11-2019
